,Account Holder ID,Name,Date of Birth,Contact Number,First Line of Address,Account Number,Account Type,Balance Date,Balance
1861,49112344,Chloette Davidson,08/04/1946,7776308618,9 Northview Park,77913078,Basic,2023-01-31,885.96
1862,30749902,Julianna Rutt,18/03/1932,7185478953,18454 Oak Hill,77917083,Gold,2023-01-31,929.41
1863,12707756,Lara Betteriss,29/09/1997,7847260700,3774 Shopko Center,77931114,Gold,2023-01-31,480.52
1864,58346022,Natty Pehrsson,10/01/1946,7507309213,10428 Johnson Circle,77966293,Basic,2023-01-31,904.28
1865,98660334,Marley Martland,26/02/1946,7454513609,858 Blaine Way,77980498,Gold,2023-01-31,893.87
1866,55536884,Marya Lound,16/11/1976,7943998052,4 Cherokee Hill,78047487,Gold,2023-01-31,417.33
1867,436407,Gianni Dumbarton,04/02/1964,7651134669,4 Farragut Street,78072161,Basic,2023-01-31,914.19
1868,12617294,Jerrie Ianelli,05/09/1931,7624919459,5 Tomscot Terrace,78076137,Basic,2023-01-31,290.47
1869,20360057,Craggy Westraw,25/03/1955,7543732391,268 Hintze Trail,78129803,Gold,2023-01-31,233.76
1870,41920651,Merle Boxill,14/05/1972,7344882762,9 Melrose Park,78133064,Basic,2023-01-31,103.96
1871,52709340,Catha Ruggier,28/04/2002,7263734708,7995 Jay Court,78167719,Gold,2023-01-31,969.06
1872,65720404,Uri Plante,25/01/1943,7609732637,46411 Maple Junction,78175956,Basic,2023-01-31,124.55
1873,13273807,Addie Hendricks,06/11/1933,7981803572,212 Pankratz Park,78184766,Gold,2023-01-31,98.1
1874,77842115,Glori Bartosinski,29/03/1985,7483706059,3676 Russell Circle,78234498,Basic,2023-01-31,697.88
1875,78005820,Mel Flores,17/04/1987,7484012068,56716 New Castle Road,78257880,Gold,2023-01-31,933.22
1876,70026930,Jorgan Wetherell,13/02/1996,7859100337,1 Bultman Drive,78268704,Gold,2023-01-31,888.99
1877,63537200,Silvain Gypson,17/02/1989,7180030696,366 Hagan Drive,78296743,Gold,2023-01-31,406.97
1878,84909628,Garek Tilbrook,27/07/1953,7241894606,8357 Veith Pass,78303304,Basic,2023-01-31,921.4
1879,38347662,Torrence Owtram,23/07/1992,7848649593,84 Pepper Wood Pass,78343618,Basic,2023-01-31,30.43
1880,23785249,Derrik Fenelow,28/02/1950,7290005814,6627 Union Center,78362587,Gold,2023-01-31,390.79
1881,67541271,Heddie Petrolli,17/03/1981,7847810919,58955 Continental Street,78392456,Gold,2023-01-31,592.04
1882,43120555,Martynne Leversha,06/11/1989,7109047769,81 Algoma Crossing,78395863,Gold,2023-01-31,458.24
1883,11187651,Leandra Hintzer,08/08/1984,7721355302,87 Derek Plaza,78501355,Basic,2023-01-31,910.42
1884,57993685,Audrye Yarmouth,07/01/1937,7294196796,33 Banding Circle,78541427,Basic,2023-01-31,366.51
1885,63908671,Jehanna De Bruin,18/08/1974,7766659092,961 Manley Junction,78580221,Basic,2023-01-31,271.94
1886,88064914,Bird Martina,03/04/1961,7232954325,59 Caliangt Way,78584818,Basic,2023-01-31,723.21
1887,96454336,Sinclare Ettritch,22/03/1946,7750707024,27605 Grover Park,78667134,Gold,2023-01-31,672.23
1888,7843786,Greta Grogona,02/08/1956,7182646591,53878 Darwin Center,78673350,Gold,2023-01-31,307.25
1889,7314248,Craggie Binks,22/01/1992,7195616458,904 Prentice Lane,78716149,Basic,2023-01-31,658.83
1890,14287372,Kary Jeanneau,02/12/1949,7581411435,66 Lawn Junction,78773905,Basic,2023-01-31,511.78
1891,70742681,Courtnay Pietrusiak,10/04/1945,7220406204,44 Michigan Alley,78844183,Basic,2023-01-31,194.7
1892,1575816,Chris Clute,08/06/1976,7338410859,487 Ludington Place,78905675,Basic,2023-01-31,11.18
1893,44145524,Milty Wainman,10/07/1983,7833607728,951 Florence Park,78913378,Basic,2023-01-31,378.08
1894,87222885,Juline Gillion,18/10/1993,7398841684,1540 Karstens Way,78927989,Gold,2023-01-31,825.23
1895,89498434,Catha Gwinnell,08/07/1939,7769920125,1 Darwin Court,78945298,Basic,2023-01-31,609.68
1896,90114669,Ciel Gull,06/05/1942,7796286852,54915 Bowman Street,78953379,Gold,2023-01-31,45.3
1897,83402926,Abrahan Alster,26/05/1937,7764242615,7050 Weeping Birch Road,79015773,Basic,2023-01-31,706.11
1898,46306899,Barnaby Boydon,10/11/1964,7560843018,917 Charing Cross Parkway,79033058,Basic,2023-01-31,97.12
1899,14494647,Eli Elvey,01/05/1939,7415920133,10049 Daystar Street,79036903,Basic,2023-01-31,491.23
1900,54231123,Dennie Willicott,15/03/1992,7699612034,99 Golf Park,79069274,Gold,2023-01-31,685.1
1901,2041431,Ben Hiscocks,08/03/1989,7412082873,9972 Northport Terrace,79090076,Basic,2023-01-31,119.25
1902,94921524,Delmor Arnauduc,13/06/1974,7286633402,5 7th Junction,79091642,Gold,2023-01-31,961.45
1903,60313028,Terry Arrundale,24/01/1945,7150394744,75 Manley Way,79147964,Gold,2023-01-31,753.1
1904,36507872,Bryna Camden,07/12/1945,7111715809,8158 Ohio Court,79163824,Basic,2023-01-31,938.15
1905,63966875,Sol Mulholland,13/09/1981,7982732288,59520 Norway Maple Avenue,79169988,Basic,2023-01-31,354.01
1906,22997694,Kerk Olland,24/11/1999,7188014994,23 Delaware Park,79181666,Gold,2023-01-31,600.88
1907,98175402,Emelina Caesman,30/07/1935,7902772023,23 Quincy Parkway,79213491,Gold,2023-01-31,308.65
1908,96001163,Crichton Dufton,05/04/1967,7614920731,19 Butternut Plaza,79307217,Basic,2023-01-31,307.87
1909,95900354,Hubie Tinghill,19/10/1956,7629610692,771 Ruskin Avenue,79309039,Basic,2023-01-31,642.08
1910,35039853,Ginny Biernat,07/02/1989,7268633239,34 Summit Drive,79355498,Gold,2023-01-31,132.74
1911,98396822,Emerson Nani,28/09/1974,7374081514,32 Lyons Court,79415620,Basic,2023-01-31,729.51
1912,59142705,Sarine Fullerd,14/04/1999,7468732697,77 Stone Corner Junction,79499412,Gold,2023-01-31,159.51
1913,6207626,Briano Morriss,25/03/1998,7550871216,59 Talisman Hill,79566165,Basic,2023-01-31,64.47
1914,52252029,Farr Sears,25/08/1950,7463336398,78 Arkansas Hill,79566627,Basic,2023-01-31,377.62
1915,95393533,Cicily Dearnly,13/05/1980,7353891176,7585 Michigan Park,79570236,Gold,2023-01-31,91.66
1916,31992801,Milena Dragon,31/12/1974,7622974736,826 Cascade Terrace,79599747,Basic,2023-01-31,393.28
1917,84006158,Albina Sleightholm,01/02/1995,7272475392,870 Northview Way,79656112,Gold,2023-01-31,848.18
1918,79392797,Aila Livingstone,26/01/1957,7284589981,4606 Main Park,79656355,Gold,2023-01-31,766.41
1919,7817413,Michael Latty,29/01/1962,7822034764,3041 Debra Court,79757019,Gold,2023-01-31,369.26
1920,98461833,Maxy Aaronsohn,24/09/1987,7390638523,5 Algoma Crossing,79792810,Gold,2023-01-31,505.57
1921,12407866,Siward Islep,20/03/1946,7614565229,624 Michigan Park,79933337,Basic,2023-01-31,508.79
1922,73758739,Saunders Leve,26/01/1973,7125734164,7 Harper Road,80001684,Basic,2023-01-31,572.24
1923,96134673,Richart Martinot,02/08/1931,7630155519,64336 Lakeland Center,80005822,Basic,2023-01-31,930.08
1924,6947064,Oona Syder,29/07/1986,7458142953,82 Susan Court,80015485,Basic,2023-01-31,310.56
1925,77258333,Debi Gambie,25/01/1940,7460954110,83825 Jana Hill,80040176,Basic,2023-01-31,533.74
1926,84313886,Lesley Gooddie,01/05/1968,7119275269,781 Del Sol Drive,80046304,Basic,2023-01-31,951.74
1927,23104676,Ericka Jacob,27/10/1981,7617578926,31316 Morningstar Avenue,80168427,Basic,2023-01-31,19.01
1928,38159978,Dallas Cuffley,05/03/1970,7669104190,918 Melby Lane,80184223,Basic,2023-01-31,52.59
1929,21120570,Virgina Hunnybun,13/05/1948,7209266425,25699 Forest Run Way,80244844,Gold,2023-01-31,774.54
1930,26530118,Lea Waszczyk,03/01/1979,7443197801,936 Paget Court,80283776,Gold,2023-01-31,334.03
1931,84751306,Margot Nacci,27/08/1959,7696747754,3 Sommers Crossing,80291188,Basic,2023-01-31,338.65
1932,91192438,Torry Lauxmann,30/11/1956,7838999807,156 Lotheville Junction,80304720,Basic,2023-01-31,614.87
1933,46419403,Catherine Odam,17/11/1971,7817470772,63 Village Alley,80325529,Basic,2023-01-31,996.6
1934,20633559,Xever Meletti,15/10/1930,7293590450,40 Sundown Trail,80355773,Gold,2023-01-31,906.28
1935,4116700,Elysia Holah,10/08/1973,7662674087,8420 Sugar Center,80360244,Basic,2023-01-31,658.35
1936,67588223,Karia Finlater,18/07/1970,7725942007,793 Schlimgen Street,80379245,Basic,2023-01-31,793.17
1937,63984906,Ammamaria Chilver,14/08/1943,7431398800,33512 Thackeray Drive,80391084,Gold,2023-01-31,466.35
1938,62859250,Louie Momery,10/12/1932,7780495749,26360 Village Lane,80428983,Basic,2023-01-31,323.32
1939,67553564,Hastie Hammerson,17/08/1992,7292257782,3 Jay Lane,80439799,Basic,2023-01-31,968.23
1940,73628148,Tracey Czajka,07/06/1949,7174964295,90572 Summit Pass,80464084,Basic,2023-01-31,12.73
1941,88041209,Maurizio Whight,10/10/1962,7562453175,743 Londonderry Court,80504934,Basic,2023-01-31,759.22
1942,13812063,Justine Malzard,19/11/1943,7749670470,34 North Circle,80596699,Basic,2023-01-31,47.06
1943,75817498,Liva Sotheron,04/10/1994,7195063101,33439 Dexter Trail,80610910,Basic,2023-01-31,139.54
1944,90881466,Miguelita Wildbore,03/02/1976,7865100182,134 Gale Hill,80678427,Basic,2023-01-31,97.72
1945,65792235,Ethelda Glyne,12/02/1986,7511846397,24908 Pearson Road,80678577,Gold,2023-01-31,288.61
1946,55834915,Dedie Basilotta,15/10/1978,7149427330,32 Carberry Lane,80709302,Basic,2023-01-31,280.92
1947,75836943,Charlean Sweetman,06/10/1963,7714849279,99158 Novick Junction,80747298,Gold,2023-01-31,768.33
1948,47582286,Claudianus Grise,31/03/1951,7241507589,3726 Oak Valley Avenue,80758476,Basic,2023-01-31,977.44
1949,45482092,Roch Mogford,04/10/1969,7405978604,69538 Dahle Road,80778066,Gold,2023-01-31,217.49
1950,40267424,Saundra Hargitt,01/09/1988,7281724264,7211 Eastlawn Junction,80787776,Gold,2023-01-31,460.46
1951,14515913,Aymer Chessman,14/05/1979,7629430015,92952 Jackson Place,80808205,Basic,2023-01-31,280.92
1952,14713302,Alyse Bromilow,18/11/1990,7697604592,879 Victoria Center,80811957,Gold,2023-01-31,139.95
1953,23974551,Burk Bastiman,27/11/1981,7714285671,20 Fulton Crossing,80812213,Basic,2023-01-31,277.14
1954,42553555,Daisie Yurchenko,21/01/1944,7926501429,9 Stone Corner Place,80818151,Gold,2023-01-31,320.64
1955,9576204,Ferguson St. John,25/09/1978,7701019215,81 Barby Center,80889919,Basic,2023-01-31,298.45
1956,84584525,Rodolphe Walworth,13/02/1980,7566827423,84593 Arkansas Junction,80938878,Basic,2023-01-31,29.73
1957,45134368,Glenn Nozzolinii,25/10/1974,7867668555,5077 Schiller Lane,80939694,Gold,2023-01-31,923.76
1958,66240726,Coral Hachette,19/06/1981,7550003656,2985 Oriole Road,80940019,Gold,2023-01-31,957.41
1959,72939081,Joanne Shrieves,21/12/1961,7961408348,31 Sauthoff Terrace,81049128,Basic,2023-01-31,694.91
1960,45253349,Meris Arnholtz,30/12/1978,7950595402,2 Roth Avenue,81075588,Gold,2023-01-31,297.73
1961,63107756,Eddie Proctor,18/09/1974,7898628198,947 Pennsylvania Road,81099534,Basic,2023-01-31,216.8
1962,11499011,Perle Tyson,22/10/1943,7400281567,95 Stephen Center,81145048,Gold,2023-01-31,290.02
1963,46453761,Gael Obin,18/05/1983,7620156297,2 Westport Way,81159651,Gold,2023-01-31,466.71
1964,61715203,Aloysia Doerrling,20/07/1947,7342013754,166 Old Gate Junction,81181209,Basic,2023-01-31,828.91
1965,65635521,Ewart Tootell,22/02/1991,7741902991,12 Marcy Street,81191580,Gold,2023-01-31,584.56
1966,78067223,Claudina Tustin,09/04/1980,7872302927,86499 Maple Alley,81200849,Gold,2023-01-31,479.29
1967,95705990,Claude Dering,06/02/1994,7898164782,1161 Melody Road,81206535,Gold,2023-01-31,452.69
1968,49306066,Burgess Kibblewhite,16/10/1949,7575205118,1377 Bartillon Trail,81227009,Basic,2023-01-31,475.45
1969,34727406,Demeter Pail,20/02/1953,7233441956,8525 Shopko Point,81245588,Gold,2023-01-31,775.87
1970,69120699,Bari McCorrie,01/07/1941,7643397091,924 Sachs Court,81267006,Gold,2023-01-31,425.16
1971,39649642,Harriette Wyss,23/06/2004,7359960311,80 Harbort Alley,81337623,Basic,2023-01-31,815.36
1972,49919455,Moe De Luna,01/03/1966,7675229207,88 Luster Point,81340143,Gold,2023-01-31,647.34
1973,19508036,Donella Stutely,16/09/1992,7497282395,74 Fremont Court,81384411,Basic,2023-01-31,175.86
1974,79793951,Corbet Bootes,01/11/1979,7422965471,29 Dixon Place,81398388,Gold,2023-01-31,979.87
1975,62579126,Mic Knok,24/04/1996,7865262263,81645 Menomonie Hill,81445756,Basic,2023-01-31,267.66
1976,91471103,Bertha Grimstead,04/10/1933,7649845659,8377 Carioca Way,81475774,Basic,2023-01-31,568.11
1977,48663135,Jan Foale,03/03/1996,7584943733,92798 Blaine Trail,81527490,Basic,2023-01-31,234.05
1978,9004168,Zuzana Pickerell,09/10/1947,7943034845,16 Shoshone Trail,81590655,Gold,2023-01-31,742.17
1979,45587257,Kathryne Gerhold,14/10/1998,7614206748,64727 Fuller Avenue,81646873,Basic,2023-01-31,188.36
1980,40709669,Geralda Woodworth,17/06/1949,7893128778,581 Cambridge Crossing,81651344,Basic,2023-01-31,219.55
1981,84399484,Vernice Blonfield,15/03/1933,7981776102,718 Heath Way,81655495,Basic,2023-01-31,315.33
1982,43031149,Fidelity Jardine,07/05/1968,7429330622,73 Hudson Street,81662619,Basic,2023-01-31,712.33
1983,31848411,Lotta Freyne,20/01/1950,7375244327,640 Logan Circle,81727860,Gold,2023-01-31,192.44
1984,71891627,Artur Wellen,11/03/1957,7435853821,6 Orin Alley,81740267,Gold,2023-01-31,67.86
1985,95060281,Tybie Thurby,21/02/1964,7598145686,6 Merchant Way,81823420,Gold,2023-01-31,259.73
1986,40254216,Iona Ehlerding,14/11/1986,7469952982,14308 Heath Pass,81855175,Basic,2023-01-31,907.59
1987,27962681,Skipper Couvet,18/07/1939,7187616776,73251 Orin Terrace,81923993,Basic,2023-01-31,686.37
1988,43765551,Lock Leigh,28/01/1995,7380583113,6 Bultman Court,81932657,Gold,2023-01-31,146.81
1989,77704229,Jordanna Tapton,30/01/1970,7489842559,269 Pine View Crossing,81994568,Gold,2023-01-31,578.86
1990,76986856,Barb Eminson,20/07/1974,7748168711,3149 American Ash Hill,82023979,Gold,2023-01-31,744.37
1991,29358729,Malory Scutchin,18/03/1942,7248690782,84 Manitowish Trail,82027257,Basic,2023-01-31,681.1
1992,74203847,Letitia Vinck,28/02/1952,7145842136,136 Kipling Alley,82043720,Basic,2023-01-31,803.68
1993,17620166,Jae Sulland,09/05/2004,7239450950,760 Farmco Circle,82101740,Basic,2023-01-31,469.34
1994,47197476,Livia Miebes,11/07/1989,7599590123,1053 Stang Avenue,82177278,Basic,2023-01-31,236.32
1995,50353567,Maxy Kesley,06/06/1981,7616062726,6 Morning Lane,82188502,Gold,2023-01-31,788.02
1996,56705295,Judy Abbate,22/12/1966,7990210867,41 Gina Terrace,82259327,Gold,2023-01-31,982.72
1997,16132633,Valerie Oylett,10/11/1933,7872497824,9 Homewood Pass,82263080,Gold,2023-01-31,928.54
1998,25942525,Leeanne Bescoby,17/03/1932,7782777691,3 Fulton Pass,82283956,Gold,2023-01-31,745.72
1999,32672743,Carrie Agdahl,01/11/1944,7526689864,890 Sutteridge Court,82314789,Basic,2023-01-31,735.77
2000,53014892,Charlot Tamburi,12/04/1975,7843086099,62442 Tony Way,82424659,Basic,2023-01-31,568.77
2001,41104908,Adam Give,20/10/1977,7281782135,6503 Laurel Avenue,82461559,Gold,2023-01-31,652.26
2002,18509693,Ulrich Chiles,10/12/1930,7534427119,71350 Surrey Terrace,82543932,Gold,2023-01-31,279.1
2003,76985893,Robina Ekell,23/03/1946,7932826408,8475 Delaware Street,82558079,Gold,2023-01-31,381.22
2004,86500888,Jacquelynn Jepp,05/11/1990,7605481794,20866 Killdeer Junction,82568859,Basic,2023-01-31,32.21
2005,93491065,Leila Danbrook,17/04/2002,7838296837,31 Towne Lane,82589836,Basic,2023-01-31,648.06
2006,24499541,Alidia Fisher,16/02/1970,7373188283,21 Mandrake Trail,82696309,Basic,2023-01-31,352.08
2007,34106295,Jemmy Flew,12/05/1992,7428277943,6 Scott Alley,82734145,Gold,2023-01-31,278.57
2008,76581569,Becca Neasham,12/04/1975,7801802851,6 Raven Place,82764940,Gold,2023-01-31,876.37
2009,87578446,Morlee Urridge,09/01/1979,7504374105,1 Towne Park,82776251,Basic,2023-01-31,747.11
2010,37547570,Dotti Rayne,07/12/1942,7118549754,5398 Harper Place,82807528,Basic,2023-01-31,117.15
2011,968774,Elmer Keable,22/05/1979,7858847361,82 Cascade Road,82911152,Basic,2023-01-31,564.11
2012,30951349,Fernanda Silvester,22/06/1956,7264886209,55 Sugar Parkway,82920281,Basic,2023-01-31,41.13
2013,11832576,Carver Durdy,20/08/1961,7501711539,2280 Roth Drive,82927034,Gold,2023-01-31,435.71
2014,30667689,Paulie Gofton,04/12/1957,7504506285,40 Oak Circle,83003822,Basic,2023-01-31,286.54
2015,63292425,Ivor Varty,11/01/1996,7554361229,9667 Warbler Lane,83056011,Gold,2023-01-31,968.4
2016,2922248,Gabrila Franzen,14/06/1941,7897870292,7603 5th Lane,83067540,Gold,2023-01-31,258.33
2017,58601684,Corney Moryson,15/02/1964,7675296247,77103 Village Green Alley,83081615,Gold,2023-01-31,301.32
2018,522852,Wood Seiler,13/01/1989,7519467342,559 Red Cloud Street,83124388,Gold,2023-01-31,504.59
2019,45340460,Noelle McQuilty,05/07/1999,7917977932,178 Coleman Circle,83128544,Basic,2023-01-31,25.71
2020,94002178,Willetta Antonescu,27/04/1966,7581683280,85401 Norway Maple Court,83166098,Basic,2023-01-31,827.81
2021,87332390,Delores Pressman,17/07/1999,7950347537,8315 Lien Street,83202693,Gold,2023-01-31,165.41
2022,12290112,Sandie Chilley,02/10/1971,7889936066,553 Shasta Trail,83302154,Gold,2023-01-31,465.25
2023,21902825,Bernarr Bodemeaid,14/01/2002,7262329794,63917 Helena Alley,83443439,Gold,2023-01-31,97.61
2024,85140865,Doyle Abbyss,15/05/1934,7121818033,1493 Tomscot Road,83530155,Basic,2023-01-31,638.57
2025,40898819,Lind Mickelwright,12/12/1972,7478747011,4391 Amoth Center,83530541,Gold,2023-01-31,630.6
2026,26827753,Shae Poulney,03/01/1954,7493533247,629 Clyde Gallagher Park,83531401,Basic,2023-01-31,445.24
2027,19605077,Karol Reiglar,13/07/1976,7639083487,97716 Holy Cross Center,83557419,Basic,2023-01-31,374.69
2028,3718942,Joyce McDavid,28/12/2003,7467012334,8614 Logan Plaza,83565726,Gold,2023-01-31,910.38
2029,93359751,Kayle Keedy,14/06/1933,7572935318,622 Lyons Park,83639740,Gold,2023-01-31,266.62
2030,79159934,Susannah Easby,27/01/1973,7219191323,92 Blaine Pass,83659554,Basic,2023-01-31,548.94
2031,19624822,Persis Pettegre,10/12/1976,7462625620,74176 Iowa Drive,83668302,Basic,2023-01-31,686.96
2032,87859143,Phil Tootin,14/01/1938,7869695037,36857 Anzinger Junction,83672404,Basic,2023-01-31,269.57
2033,86842654,Blinnie Leborgne,23/05/1971,7533935719,233 Fieldstone Park,83693383,Gold,2023-01-31,138.05
2034,15232033,Mikel Claydon,10/12/1970,7254575899,168 Cody Hill,83698413,Gold,2023-01-31,223.67
2035,13110869,Erik Coult,14/12/1969,7407956327,89742 Grayhawk Park,83788130,Gold,2023-01-31,833.68
2036,22320889,Valry Reihill,18/07/1951,7156716524,45 Beilfuss Center,83828891,Gold,2023-01-31,780.59
2037,67640916,Jacinthe Kincaid,05/01/1957,7943181635,9125 Columbus Plaza,83852014,Gold,2023-01-31,830.02
2038,41435252,Davine De Carolis,20/10/2004,7878075430,42961 Dorton Plaza,83854141,Basic,2023-01-31,280.06
2039,24904352,Lilias Bulch,05/06/1985,7461381575,133 Starling Center,83891783,Gold,2023-01-31,158.08
2040,84350400,Emelyne Victory,27/06/1975,7635714109,793 Oak Center,83981442,Gold,2023-01-31,89.35
2041,22441430,Sheela Toupe,13/03/1951,7664820360,3260 Bay Center,84070285,Basic,2023-01-31,796.6
2042,52341385,Luelle McDuall,07/11/1943,7977589915,8530 Nancy Park,84107088,Gold,2023-01-31,2.2
2043,74717793,Milly McCullogh,23/07/1966,7311953078,6491 Northview Junction,84188877,Basic,2023-01-31,624.29
2044,70113425,Lezley Bromell,28/04/1956,7237995356,91 Loeprich Point,84275961,Gold,2023-01-31,625.24
2045,33803918,Shaun Bollins,15/12/1959,7278478037,1462 Hauk Park,84280969,Basic,2023-01-31,161.7
2046,94868756,Wallis Heinl,27/04/1985,7231426610,805 Loftsgordon Parkway,84290934,Basic,2023-01-31,914.5
2047,18465177,Kassandra Wishkar,26/01/1983,7901483966,866 Messerschmidt Alley,84295462,Basic,2023-01-31,154.03
2048,76544315,Emlynne Oneile,19/08/1968,7871594297,42 Stoughton Trail,84310867,Gold,2023-01-31,258.66
2049,37673107,Isabella Keems,07/05/1960,7551850829,4 Northridge Terrace,84333228,Basic,2023-01-31,330.99
2050,44343468,Gabriell Dandison,12/07/1943,7154072721,772 Dixon Circle,84334262,Gold,2023-01-31,525.57
2051,50060956,Hedda Breukelman,16/08/1981,7559993711,5 Monument Circle,84366763,Gold,2023-01-31,734.48
2052,43296085,Ellery Jephcott,13/10/1952,7931592972,87 Oak Valley Trail,84375036,Basic,2023-01-31,356.1
2053,43443219,Tiebout Beauman,12/06/2002,7409274354,608 Petterle Parkway,84396180,Basic,2023-01-31,103.83
2054,38257919,Kienan Agate,15/10/1952,7498582538,14 Melvin Pass,84406205,Basic,2023-01-31,818.63
2055,18254637,Asher Theodoris,18/07/1965,7653536372,7 Schmedeman Avenue,84411377,Gold,2023-01-31,870.25
2056,6578525,Calli Barr,30/11/1978,7266232834,45454 Nobel Circle,84416510,Basic,2023-01-31,793.45
2057,75097929,Thaine Priter,31/10/1978,7346287589,1 Bowman Road,84418749,Gold,2023-01-31,457.27
2058,53288992,Opaline Huddart,31/03/1938,7532581601,927 Algoma Park,84448752,Gold,2023-01-31,412.15
2059,90676530,Cheslie Close,22/04/1932,7646629602,4907 Nova Pass,84656105,Gold,2023-01-31,547.59
2060,45647081,Roxi Jozefiak,29/08/1960,7442211506,6515 Northport Alley,84682032,Basic,2023-01-31,612.1
2061,61477906,Ody Volker,18/06/1939,7438414747,714 International Hill,84695068,Basic,2023-01-31,693.94
2062,83706224,Gilli Serris,17/11/1981,7757376462,62 Dunning Circle,84714323,Basic,2023-01-31,667.61
2063,76534206,Wainwright Cinnamond,01/12/1961,7105816352,8514 East Drive,84746166,Gold,2023-01-31,806.73
2064,95623667,Dorie Pattle,28/01/1951,7572443379,833 Elgar Point,84822607,Gold,2023-01-31,425.79
2065,98330686,Minette Blagbrough,02/06/1937,7206210282,389 Gerald Crossing,84853260,Basic,2023-01-31,925.31
2066,8412701,Darlleen Pedroni,03/02/1943,7812526467,3510 Bobwhite Court,84928531,Basic,2023-01-31,236.36
2067,48523613,Kingsly Dubery,16/01/1943,7182667476,98 Schlimgen Park,84951477,Gold,2023-01-31,316.2
2068,83038005,Hermine Stickney,26/04/1948,7492741702,71251 Sloan Parkway,84964879,Gold,2023-01-31,629.81
2069,77851802,Sissy Escofier,30/08/1993,7803681200,89512 Eastlawn Trail,84969883,Gold,2023-01-31,672.74
2070,94749447,Chevy Klaggeman,14/03/1989,7703185449,6 Anderson Circle,84995019,Gold,2023-01-31,731.41
2071,7223929,Cassandre Bloomer,03/11/1999,7769766299,798 Huxley Street,85057916,Gold,2023-01-31,656.89
2072,89437858,Veronika Keates,24/02/1996,7894153834,638 Fallview Terrace,85128569,Gold,2023-01-31,340.68
2073,88446254,Randene Teesdale,30/06/1985,7480366801,255 Gina Junction,85140734,Basic,2023-01-31,699.57
2074,59825582,Agneta Domney,26/12/1937,7240738973,36195 Manitowish Circle,85156953,Gold,2023-01-31,900.09
2075,19995824,Caron Gabbetis,02/06/1979,7184157294,5601 Hudson Terrace,85177718,Gold,2023-01-31,478.18
2076,24592682,Beth Mariet,18/01/1943,7712344774,67785 Northview Park,85182642,Gold,2023-01-31,451.38
2077,96807896,Mohandas Terrazzo,24/05/1970,7357309650,19370 Nancy Junction,85192761,Gold,2023-01-31,982.48
2078,16839284,Jeanette Carvill,25/02/1934,7520893634,4530 Pleasure Junction,85238291,Basic,2023-01-31,665.68
2079,67188512,Mariejeanne Kliche,17/03/1991,7483930031,900 Iowa Point,85250129,Gold,2023-01-31,400.91
2080,43664776,Michelina Haeslier,20/01/1991,7330908928,38843 Kensington Junction,85265080,Gold,2023-01-31,992.6
2081,39923859,Stephi Boddington,19/11/2000,7206339399,4632 Northfield Avenue,85336547,Basic,2023-01-31,785.57
2082,28991194,Aguistin Parram,01/12/1964,7665530082,5239 Paget Trail,85341369,Gold,2023-01-31,932.11
2083,32097429,Krishnah McColm,03/05/1945,7123765935,65 Lakewood Gardens Terrace,85344981,Basic,2023-01-31,874.46
2084,96731783,Alonzo Daingerfield,03/05/1946,7113537558,4321 Porter Parkway,85362253,Gold,2023-01-31,790.41
2085,17078428,Erda Causon,22/11/1998,7723284255,67 Dexter Park,85420056,Gold,2023-01-31,107.03
2086,65933760,Andros Le Barr,18/07/1959,7525826668,40 Redwing Parkway,85423742,Gold,2023-01-31,131.14
2087,6270968,Hernando Van,10/03/1988,7610740982,5 Lakewood Gardens Circle,85435135,Basic,2023-01-31,106.63
2088,4584820,Ashlie Radden,23/09/1983,7666728154,91 Bunker Hill Plaza,85490561,Gold,2023-01-31,512.78
2089,79077441,Trudy Ashford,31/12/1989,7547675930,2827 Russell Place,85493851,Gold,2023-01-31,796.35
2090,93004353,Corrina Huddy,23/03/1972,7928943847,99722 Rigney Avenue,85498335,Gold,2023-01-31,745.08
2091,88453599,Editha Baskeyfied,04/11/1945,7180455100,59 Center Parkway,85501046,Basic,2023-01-31,354.76
2092,89295821,Guillema Tague,30/11/1942,7591125718,7482 Crowley Way,85503501,Gold,2023-01-31,13.66
2093,73947038,Stefania Shortall,16/05/1991,7315886787,264 Pearson Hill,85551186,Basic,2023-01-31,909.25
2094,87792366,Rog Othen,16/08/1939,7284745613,36 Summit Crossing,85559926,Gold,2023-01-31,423.28
2095,32729927,Christina Horley,12/11/1933,7619578595,767 Corben Court,85609963,Basic,2023-01-31,424.83
2096,31813851,Vassili Dutnall,09/06/1985,7458994775,7 Beilfuss Way,85652943,Basic,2023-01-31,424.5
2097,43871251,Celine Pitt,23/03/1977,7285483373,77889 Basil Hill,85679194,Basic,2023-01-31,891.99
2098,84700550,Valle Gebuhr,23/09/1989,7784016153,8 Bunting Parkway,85723355,Gold,2023-01-31,745.34
2099,88459339,Tyson Torrejon,25/06/1936,7262775932,694 Moulton Alley,85724829,Basic,2023-01-31,189.94
2100,25599476,Lucila Opie,28/08/1975,7299043113,6 Nevada Park,85826354,Gold,2023-01-31,611.74
2101,15407645,Garth Abrami,29/01/1976,7833526425,835 Reinke Road,85841767,Basic,2023-01-31,458.43
2102,59928155,Rosemary Bobasch,15/02/1946,7767110064,5200 Tennessee Center,85846175,Gold,2023-01-31,22.88
2103,20955168,Ingaborg Bradnocke,24/03/1938,7677453073,146 Waywood Circle,85848442,Gold,2023-01-31,118.46
